CD_PROGRAMA_IES,AN_BASE,CD_AREA_AVALIACAO,CD_CURSO_PPG,CD_CONCEITO_CURSO
40005011006P7,2015,42,2,5.0
40005011006P7,2016,42,2,5.0
40005011006P7,2017,42,2,5.0
40005011006P7,2018,42,2,5.0
40005011006P7,2019,42,2,5.0
40005011007P3,2013,25,2,4.0
40005011007P3,2014,25,2,4.0
40005011007P3,2015,25,2,4.0
40005011007P3,2016,25,2,4.0
40005011007P3,2017,25,2,4.0
40005011007P3,2018,25,2,4.0
40005011007P3,2019,25,2,4.0
40005011008P0,2013,3,2,4.0
40005011008P0,2014,3,2,4.0
40005011008P0,2015,3,2,4.0
40005011008P0,2016,3,2,4.0
40005011008P0,2017,3,2,4.0
40005011008P0,2018,3,2,4.0
40005011008P0,2019,3,2,4.0
40005011009P6,2013,4,1,3.0
40005011009P6,2014,4,1,3.0
40005011009P6,2015,4,1,3.0
40005011009P6,2016,4,1,3.0
40005011009P6,2017,4,1,4.0
40005011009P6,2018,4,2,4.0
40005011009P6,2019,4,2,4.0
40005011010P4,2013,36,2,4.0
40005011010P4,2014,36,2,4.0
40005011010P4,2015,36,2,4.0
40005011010P4,2016,36,2,4.0
40005011010P4,2017,36,2,5.0
40005011010P4,2018,36,2,5.0
40005011010P4,2019,36,2,5.0
40005011011P0,2013,7,1,3.0
40005011011P0,2014,7,1,3.0
40005011011P0,2015,7,1,3.0
40005011011P0,2016,7,1,3.0
40005011011P0,2017,7,1,3.0
40005011011P0,2018,7,1,3.0
40005011011P0,2019,7,1,3.0
40005011012P7,2013,41,1,3.0
40005011012P7,2014,41,1,3.0
40005011012P7,2015,41,1,3.0
40005011012P7,2016,41,1,3.0
40005011012P7,2017,41,1,4.0
40005011012P7,2018,41,1,4.0
40005011012P7,2019,41,1,4.0
40005011013P3,2013,45,1,3.0
40005011013P3,2014,45,1,3.0
40005011013P3,2015,45,1,3.0
40005011013P3,2016,45,1,3.0
40005011013P3,2017,45,1,3.0
40005011013P3,2018,45,1,3.0
40005011013P3,2019,45,1,3.0
40005011014P0,2013,40,1,3.0
40005011014P0,2014,40,1,3.0
40005011014P0,2015,40,1,3.0
40005011014P0,2016,40,1,3.0
40005011014P0,2017,40,1,3.0
40005011014P0,2018,40,1,3.0
40005011014P0,2019,40,1,3.0
40005011015P6,2013,31,1,3.0
40005011015P6,2014,31,1,3.0
40005011015P6,2015,31,1,3.0
40005011015P6,2016,31,1,3.0
40005011015P6,2017,31,1,3.0
40005011015P6,2018,31,1,3.0
40005011015P6,2019,31,1,3.0
40005011017P9,2013,10,1,3.0
40005011017P9,2014,10,1,3.0
40005011017P9,2015,10,1,3.0
40005011017P9,2016,10,1,3.0
40005011017P9,2017,10,1,3.0
40005011017P9,2018,10,1,3.0
40005011017P9,2019,10,1,3.0
40005011018P5,2014,8,1,3.0
40005011018P5,2015,8,1,3.0
40005011018P5,2016,8,1,3.0
40005011018P5,2017,8,1,3.0
40005011018P5,2018,8,1,3.0
40005011018P5,2019,8,1,3.0
40005011042P3,2015,23,1,3.0
40005011042P3,2016,23,1,3.0
40005011042P3,2017,23,1,3.0
40005011042P3,2018,23,1,3.0
40005011042P3,2019,23,1,3.0
40005011170P1,2016,45,1,3.0
40005011170P1,2017,45,1,3.0
40005011170P1,2018,45,1,3.0
40005011170P1,2019,45,1,3.0
40005011171P8,2017,28,1,3.0
40005011171P8,2018,28,1,3.0
40005011171P8,2019,28,1,3.0
40005011172P4,2017,46,1,3.0
40005011172P4,2018,46,1,3.0
40005011172P4,2019,46,1,3.0
40006018001P1,2013,14,2,5.0
40006018001P1,2014,14,2,5.0
40006018001P1,2015,14,2,5.0
40006018001P1,2016,14,2,5.0
40006018001P1,2017,14,2,5.0
40006018001P1,2018,14,2,5.0
40006018001P1,2019,14,2,5.0
40006018002P8,2013,45,2,5.0
40006018002P8,2014,45,2,5.0
40006018002P8,2015,45,2,5.0
40006018002P8,2016,45,2,5.0
40006018002P8,2017,45,2,5.0
40006018002P8,2018,45,2,5.0
40006018002P8,2019,45,2,5.0
40006018003P4,2013,13,2,4.0
40006018003P4,2014,13,2,4.0
40006018003P4,2015,13,2,4.0
40006018003P4,2016,13,2,4.0
40006018003P4,2017,13,2,4.0
40006018003P4,2018,13,2,4.0
40006018003P4,2019,13,2,4.0
40006018004P0,2013,13,2,4.0
40006018004P0,2014,13,2,4.0
40006018004P0,2015,13,2,4.0
40006018004P0,2016,13,2,4.0
40006018004P0,2017,13,2,4.0
40006018004P0,2018,13,2,4.0
40006018004P0,2019,13,2,4.0
40006018005P7,2013,42,2,4.0
40006018005P7,2014,42,2,4.0
40006018005P7,2015,42,2,4.0
40006018005P7,2016,42,2,4.0
40006018005P7,2017,42,2,4.0
40006018005P7,2018,42,2,4.0
40006018005P7,2019,42,2,4.0
40006018006P3,2013,46,1,4.0
40006018006P3,2014,46,1,4.0
40006018006P3,2015,46,1,4.0
40006018006P3,2016,46,1,4.0
40006018006P3,2017,46,1,5.0
40006018006P3,2018,46,1,5.0
40006018006P3,2019,46,1,5.0
40006018008P6,2013,10,2,4.0
40006018008P6,2014,10,2,4.0
40006018008P6,2015,10,2,4.0
40006018008P6,2016,10,2,4.0
40006018008P6,2017,10,2,4.0
40006018008P6,2018,10,2,4.0
40006018008P6,2019,10,2,4.0
40006018009P2,2013,14,1,4.0
40006018009P2,2014,14,1,4.0
40006018009P2,2015,14,1,4.0
40006018009P2,2016,14,1,4.0
40006018009P2,2017,14,1,3.0
40006018009P2,2018,14,1,3.0
40006018009P2,2019,14,1,3.0
40006018010P0,2013,30,1,3.0
40006018010P0,2014,30,1,3.0
40006018010P0,2015,30,1,3.0
40006018010P0,2016,30,1,3.0
40006018010P0,2017,30,1,4.0
40006018010P0,2018,30,2,4.0
40006018010P0,2019,30,2,4.0
40006018011P7,2013,2,1,3.0
40006018011P7,2014,2,1,3.0
40006018011P7,2015,2,1,3.0
40006018011P7,2016,2,1,3.0
40006018011P7,2017,2,1,3.0
40006018011P7,2018,2,1,3.0
40006018011P7,2019,2,1,3.0
40006018012P3,2013,14,1,3.0
40006018012P3,2014,14,1,3.0
40006018012P3,2015,14,1,3.0
40006018012P3,2016,14,1,3.0
40006018012P3,2017,14,1,4.0
40006018012P3,2018,14,1,4.0
40006018012P3,2019,14,1,4.0
40006018013P0,2013,49,1,3.0
40006018013P0,2014,49,1,3.0
40006018013P0,2015,49,1,3.0
40006018013P0,2016,49,1,3.0
40006018013P0,2017,49,1,3.0
40006018013P0,2018,49,1,3.0
40006018013P0,2019,49,1,3.0
40006018014P6,2013,23,1,3.0
40006018014P6,2014,23,1,3.0
40006018014P6,2015,23,1,3.0
40006018014P6,2016,23,1,3.0
40006018014P6,2017,23,1,3.0
40006018014P6,2018,23,1,3.0
40006018014P6,2019,23,1,3.0
40006018015P2,2013,25,1,3.0
40006018015P2,2014,25,1,3.0
40006018015P2,2015,25,1,3.0
40006018015P2,2016,25,1,3.0
40006018015P2,2017,25,1,3.0
40006018015P2,2018,25,1,3.0
40006018015P2,2019,25,1,3.0
40006018016P9,2013,25,1,3.0
40006018016P9,2014,25,1,3.0
40006018016P9,2015,25,1,3.0
40006018016P9,2016,25,1,3.0
40006018016P9,2017,25,1,3.0
40006018016P9,2018,25,1,3.0
40006018016P9,2019,25,1,3.0
40006018017P5,2013,30,1,3.0
40006018017P5,2014,30,1,3.0
40006018017P5,2015,30,1,3.0
40006018017P5,2016,30,1,3.0
40006018017P5,2017,30,1,4.0
40006018017P5,2018,30,1,4.0
40006018017P5,2019,30,2,4.0
40006018018P1,2013,14,1,3.0
40006018018P1,2014,14,1,3.0
40006018018P1,2015,14,1,3.0
40006018018P1,2016,14,1,3.0
40006018018P1,2017,14,1,3.0
40006018018P1,2018,14,1,3.0
40006018018P1,2019,14,1,3.0
40006018019P8,2013,46,1,3.0
40006018019P8,2014,46,1,3.0
40006018019P8,2015,46,1,3.0
40006018019P8,2016,46,1,3.0
40006018019P8,2017,46,1,4.0
40006018019P8,2018,46,1,4.0
40006018019P8,2019,46,2,4.0
40006018020P6,2013,12,1,3.0
40006018020P6,2014,12,1,3.0
40006018020P6,2015,12,1,3.0
40006018020P6,2016,12,1,3.0
40006018020P6,2017,12,1,3.0
40006018020P6,2018,12,1,3.0
40006018020P6,2019,12,1,3.0
40006018022P9,2013,14,1,3.0
40006018022P9,2014,14,1,3.0
40006018022P9,2015,14,1,3.0
40006018022P9,2016,14,1,3.0
40006018022P9,2017,14,1,3.0
40006018022P9,2018,14,1,3.0
40006018022P9,2019,14,1,3.0
40006018023P5,2013,10,1,3.0
40006018023P5,2014,10,1,3.0
40006018023P5,2015,10,1,3.0
40006018023P5,2016,10,1,3.0
40006018023P5,2017,10,1,3.0
40006018023P5,2018,10,1,3.0
40006018023P5,2019,10,1,3.0
40006018024P1,2013,13,1,3.0
40006018024P1,2014,13,1,3.0
40006018024P1,2015,13,1,3.0
40006018024P1,2016,13,1,3.0
40006018024P1,2017,13,1,3.0
40006018024P1,2018,13,1,3.0
40006018024P1,2019,13,1,3.0
40006018025P8,2013,2,1,3.0
40006018025P8,2014,2,1,3.0
40006018025P8,2015,2,1,3.0
40006018025P8,2016,2,1,3.0
40006018025P8,2017,2,1,3.0
40006018025P8,2018,2,1,3.0
40006018025P8,2019,2,1,3.0
40006018026P4,2013,10,1,3.0
40006018026P4,2014,10,1,3.0
40006018026P4,2015,10,1,3.0
40006018026P4,2016,10,1,3.0
40006018026P4,2017,10,1,3.0
40006018026P4,2018,10,1,3.0
40006018026P4,2019,10,1,3.0
40006018027P0,2013,46,1,3.0
40006018027P0,2014,46,1,3.0
40006018027P0,2015,46,1,3.0
40006018027P0,2016,46,1,3.0
40006018027P0,2017,46,1,4.0
40006018027P0,2018,46,1,4.0
40006018027P0,2019,46,1,4.0
40006018028P7,2013,46,1,4.0
40006018028P7,2014,46,1,4.0
40006018028P7,2015,46,1,4.0
40006018028P7,2016,46,1,4.0
40006018028P7,2017,46,1,4.0
40006018028P7,2018,46,1,4.0
40006018028P7,2019,46,1,4.0
40006018029P3,2014,13,1,3.0
40006018029P3,2015,13,1,3.0
40006018029P3,2016,13,1,3.0
40006018029P3,2017,13,1,3.0
40006018029P3,2018,13,1,3.0
40006018029P3,2019,13,1,3.0
40006018030P1,2014,10,1,3.0
40006018030P1,2015,10,1,3.0
40006018030P1,2016,10,1,3.0
40006018030P1,2017,10,1,3.0
40006018030P1,2018,10,1,3.0
40006018030P1,2019,10,1,3.0
40006018031P8,2014,13,1,3.0
40006018031P8,2015,13,1,3.0
40006018031P8,2016,13,1,3.0
40006018031P8,2017,13,1,3.0
40006018031P8,2018,13,1,3.0
40006018031P8,2019,13,1,3.0
40006018032P4,2014,4,1,3.0
40006018032P4,2015,4,1,3.0
40006018032P4,2016,4,1,3.0
40006018032P4,2017,4,1,3.0
40006018032P4,2018,4,1,3.0
40006018032P4,2019,4,1,3.0
40006018033P0,2015,12,1,3.0
40006018033P0,2016,12,1,3.0
40006018033P0,2017,12,1,3.0
40006018033P0,2018,12,1,3.0
40006018033P0,2019,12,1,3.0
40006018034P7,2015,45,1,3.0
40006018034P7,2016,45,1,3.0
40006018034P7,2017,45,1,3.0
40006018034P7,2018,45,1,3.0
40006018034P7,2019,45,1,3.0
40006018035P3,2015,41,1,3.0
40006018035P3,2016,41,1,3.0
40006018035P3,2017,41,1,3.0
40006018035P3,2018,41,1,3.0
40006018035P3,2019,41,1,3.0
40006018036P0,2015,41,1,3.0
40006018036P0,2016,41,1,3.0
40006018036P0,2017,41,1,3.0
40006018036P0,2018,41,1,3.0
40006018036P0,2019,41,1,3.0
40006018037P6,2015,6,1,3.0
40006018037P6,2016,6,1,3.0
40006018037P6,2017,6,1,3.0
40006018037P6,2018,6,1,3.0
40006018037P6,2019,6,1,3.0
40006018038P2,2015,14,1,3.0
40006018038P2,2016,14,1,3.0
40006018038P2,2017,14,1,3.0
40006018038P2,2018,14,1,3.0
40006018038P2,2019,14,1,3.0
40006018041P3,2015,46,1,3.0
40006018041P3,2016,46,1,3.0
40006018041P3,2017,46,1,3.0
40006018041P3,2018,46,1,3.0
40006018041P3,2019,46,1,3.0
40006018043P6,2015,42,1,3.0
40006018043P6,2016,42,1,3.0
40006018043P6,2017,42,1,3.0
40006018043P6,2018,42,1,3.0
40006018043P6,2019,42,1,3.0
40006018044P2,2016,27,1,3.0
40006018044P2,2017,27,1,3.0
40006018044P2,2018,27,1,3.0
40006018044P2,2019,27,1,3.0
40006018170P8,2016,45,1,3.0
40006018170P8,2017,45,1,3.0
40006018170P8,2018,45,1,3.0
40006018170P8,2019,45,1,3.0
40006018171P4,2016,2,1,3.0
40006018171P4,2017,2,1,3.0
40006018171P4,2018,2,1,3.0
40006018171P4,2019,2,1,3.0
40006018172P0,2016,3,1,3.0
40006018172P0,2017,3,1,3.0
40006018172P0,2018,3,1,3.0
40006018172P0,2019,3,1,3.0
40006018173P7,2017,21,1,3.0
40006018173P7,2018,21,1,3.0
40006018173P7,2019,21,1,3.0
40006018174P3,2017,10,1,3.0
40006018174P3,2018,10,1,3.0
40006018174P3,2019,10,1,3.0
40006018175P0,2016,47,1,3.0
40006018175P0,2017,47,1,3.0
40006018175P0,2018,47,1,3.0
40006018175P0,2019,47,1,3.0
40006018176P6,2017,48,1,4.0
40006018176P6,2018,48,1,4.0
40006018176P6,2019,48,1,4.0
40006018177P2,2017,12,1,3.0
40006018177P2,2018,12,1,3.0
40006018177P2,2019,12,1,3.0
40009017001P0,2013,17,2,3.0
40009017001P0,2014,17,2,3.0
40009017001P0,2015,17,2,3.0
40009017001P0,2016,17,2,3.0
40009017001P0,2017,17,2,4.0
40009017001P0,2018,17,2,4.0
40009017001P0,2019,17,2,4.0
40014010002P7,2013,4,1,3.0
40014010002P7,2014,4,1,3.0
40014010002P7,2015,4,1,3.0
40014010002P7,2016,4,1,3.0
40014010002P7,2017,4,1,4.0
40014010002P7,2018,4,1,4.0
40014010002P7,2019,4,1,4.0
40014010003P3,2013,42,2,4.0
40014010003P3,2014,42,2,4.0
40014010003P3,2015,42,2,4.0
40014010003P3,2016,42,2,4.0
40014010003P3,2017,42,2,4.0
40014010003P3,2018,42,2,4.0
40014010003P3,2019,42,2,4.0
40014010004P0,2013,42,2,4.0
40014010004P0,2014,42,2,4.0
40014010004P0,2015,42,2,4.0
40014010004P0,2016,42,2,4.0
40014010004P0,2017,42,2,4.0
40014010004P0,2018,42,2,4.0
40014010004P0,2019,42,2,4.0
40014010005P6,2013,36,2,4.0
40014010005P6,2014,36,2,4.0
40014010005P6,2015,36,2,4.0
40014010005P6,2016,36,2,4.0
40014010005P6,2017,36,2,4.0
40014010005P6,2018,36,2,4.0
40014010005P6,2019,36,2,4.0
40014010006P2,2013,19,2,3.5
40014010006P2,2014,19,2,3.5
40014010006P2,2015,19,2,3.5
40014010006P2,2016,19,2,3.5
40014010006P2,2017,19,2,4.0
40014010006P2,2018,19,2,4.0
40014010006P2,2019,19,2,4.0
40014010007P9,2013,41,1,3.0
40014010007P9,2014,41,1,3.0
40014010007P9,2015,41,1,3.0
40014010007P9,2016,41,1,3.0
40014010007P9,2017,41,1,4.0
40014010007P9,2018,41,1,4.0
40014010007P9,2019,41,1,4.0
40014010008P5,2013,40,1,3.0
40014010008P5,2014,40,1,3.0
40014010008P5,2015,40,1,3.0
40014010008P5,2016,40,1,3.0
40014010008P5,2017,40,1,3.0
40014010008P5,2018,40,1,3.0
40014010008P5,2019,40,1,3.0
40014010009P1,2013,38,1,3.0
40014010009P1,2014,38,1,3.0
40014010009P1,2015,38,1,3.0
40014010009P1,2016,38,1,3.0
40014010009P1,2017,38,1,4.0
40014010009P1,2018,38,1,4.0
40014010009P1,2019,38,1,4.0
40014010010P0,2013,45,1,3.0
40014010010P0,2014,45,1,3.0
40014010010P0,2015,45,1,3.0
40014010010P0,2016,45,1,3.0
40014010010P0,2017,45,1,4.0
40014010010P0,2018,45,2,4.0
40014010010P0,2019,45,2,4.0
40014010011P6,2014,46,1,3.0
40014010011P6,2015,46,1,3.0
40014010011P6,2016,46,1,3.0
40014010011P6,2017,46,1,3.0
40014010011P6,2018,46,1,3.0
40014010011P6,2019,46,1,3.0
40014010012P2,2014,27,1,3.0
40014010012P2,2015,27,1,3.0
40014010012P2,2016,27,1,3.0
40014010012P2,2017,27,1,3.0
40014010012P2,2018,27,1,3.0
40014010012P2,2019,27,1,3.0
40014010042P9,2015,24,1,3.0
40014010042P9,2016,24,1,3.0
40014010042P9,2017,24,1,3.0
40014010042P9,2018,24,1,3.0
40014010042P9,2019,24,1,3.0
40015017001P7,2013,42,2,5.0
40015017001P7,2014,42,2,5.0
40015017001P7,2015,42,2,5.0
40015017001P7,2016,42,2,5.0
40015017001P7,2017,42,2,5.0
40015017001P7,2018,42,2,5.0
40015017001P7,2019,42,2,5.0
40015017002P3,2013,42,2,5.0
40015017002P3,2014,42,2,5.0
40015017002P3,2015,42,2,5.0
40015017002P3,2016,42,2,5.0
40015017002P3,2017,42,2,5.0
40015017002P3,2018,42,2,5.0
40015017002P3,2019,42,2,5.0
40015017003P0,2013,41,2,4.0
40015017003P0,2014,41,2,4.0
40015017003P0,2015,41,2,4.0
40015017003P0,2016,41,2,4.0
40015017003P0,2017,41,2,5.0
40015017003P0,2018,41,2,5.0
40015017003P0,2019,41,2,5.0
40015017004P6,2013,30,2,5.0
40015017004P6,2014,30,2,5.0
40015017004P6,2015,30,2,5.0
40015017004P6,2016,30,2,5.0
40015017004P6,2017,30,2,5.0
40015017004P6,2018,30,2,5.0
40015017004P6,2019,30,2,5.0
40015017005P2,2013,33,2,4.0
40015017005P2,2014,33,2,4.0
40015017005P2,2015,33,2,4.0
40015017005P2,2016,33,2,4.0
40015017005P2,2017,33,2,4.0
40015017005P2,2018,33,2,4.0
40015017005P2,2019,33,2,4.0
40015017006P9,2013,12,2,4.0
40015017006P9,2014,12,2,4.0
40015017006P9,2015,12,2,4.0
40015017006P9,2016,12,2,4.0
40015017006P9,2017,12,2,4.0
40015017006P9,2018,12,2,4.0
40015017006P9,2019,12,2,4.0
40015017007P5,2013,40,2,4.0
40015017007P5,2014,40,2,4.0
40015017007P5,2015,40,2,4.0
40015017007P5,2016,40,2,4.0
40015017007P5,2017,40,2,4.0
40015017007P5,2018,40,2,4.0
40015017007P5,2019,40,2,4.0
40015017008P1,2013,38,1,3.0
40015017008P1,2014,38,1,3.0
40015017008P1,2015,38,1,3.0
40015017008P1,2016,38,1,3.0
40015017008P1,2017,38,1,4.0
40015017008P1,2018,38,1,4.0
40015017008P1,2019,38,2,4.0
40015017009P8,2013,23,2,4.0
40015017009P8,2014,23,2,4.0
40015017009P8,2015,23,2,4.0
40015017009P8,2016,23,2,4.0
40015017009P8,2017,23,2,4.0
40015017009P8,2018,23,2,4.0
40015017009P8,2019,23,2,4.0
40015017010P6,2013,36,1,4.0
40015017010P6,2014,36,1,4.0
40015017010P6,2015,36,1,4.0
40015017010P6,2016,36,2,4.0
40015017010P6,2017,36,2,4.0
40015017010P6,2018,36,2,4.0
40015017010P6,2019,36,2,4.0
40015017011P2,2013,23,2,4.0
40015017011P2,2014,23,2,4.0
40015017011P2,2015,23,2,4.0
40015017011P2,2016,23,2,4.0
40015017011P2,2017,23,2,4.0
40015017011P2,2018,23,2,4.0
40015017011P2,2019,23,2,4.0
40015017013P5,2013,42,1,3.0
40015017013P5,2014,42,1,3.0
40015017013P5,2015,42,1,3.0
40015017013P5,2016,42,1,3.0
40015017013P5,2017,42,1,4.0
40015017013P5,2018,42,2,4.0
40015017013P5,2019,42,2,4.0
40015017014P1,2013,45,2,4.0
40015017014P1,2014,45,2,4.0
40015017014P1,2015,45,2,4.0
40015017014P1,2016,45,2,4.0
40015017014P1,2017,45,2,4.0
40015017014P1,2018,45,2,4.0
40015017014P1,2019,45,2,4.0
40015017015P8,2013,49,1,3.0
40015017015P8,2014,49,1,3.0
40015017015P8,2015,49,1,3.0
40015017015P8,2016,49,1,3.0
40015017015P8,2017,49,1,3.0
40015017015P8,2018,49,1,3.0
40015017015P8,2019,49,1,3.0
40015017016P4,2013,14,1,3.0
40015017016P4,2014,14,1,3.0
40015017016P4,2015,14,1,3.0
40015017016P4,2016,14,1,3.0
40015017016P4,2017,14,1,3.0
40015017016P4,2018,14,1,3.0
40015017016P4,2019,14,1,3.0
40015017017P0,2013,34,1,3.0
40015017017P0,2014,34,1,3.0
40015017017P0,2015,34,1,3.0
40015017017P0,2016,34,1,3.0
40015017017P0,2017,34,1,2.0
40015017017P0,2018,34,1,2.0
40015017017P0,2019,34,1,2.0
40015017018P7,2013,36,1,3.0
40015017018P7,2014,36,1,3.0
40015017018P7,2015,36,1,3.0
40015017018P7,2016,36,1,3.0
40015017018P7,2017,36,1,3.0
40015017018P7,2018,36,1,3.0
40015017018P7,2019,36,1,3.0
40015017019P3,2013,45,1,3.0
40015017019P3,2014,45,1,3.0
40015017019P3,2015,45,1,3.0
40015017019P3,2016,45,1,3.0
40015017019P3,2017,45,1,4.0
40015017019P3,2018,45,2,4.0
40015017019P3,2019,45,2,4.0
40015017020P1,2013,38,1,3.0
40015017020P1,2014,38,1,3.0
40015017020P1,2015,38,1,3.0
40015017020P1,2016,38,1,3.0
40015017020P1,2017,38,1,3.0
40015017020P1,2018,38,1,3.0
40015017020P1,2019,38,1,3.0
40015017021P8,2013,19,1,3.0
40015017021P8,2014,19,1,3.0
40015017021P8,2015,19,1,3.0
40015017021P8,2016,19,1,3.0
40015017021P8,2017,19,1,3.0
40015017021P8,2018,19,1,3.0
40015017021P8,2019,19,1,3.0
40015017022P4,2013,45,1,3.0
40015017022P4,2014,45,1,3.0
40015017022P4,2015,45,2,3.5
40015017022P4,2016,45,2,3.5
40015017022P4,2017,45,2,4.0
40015017022P4,2018,45,2,4.0
40015017022P4,2019,45,2,4.0
40015017023P0,2013,49,1,3.0
40015017023P0,2014,49,1,3.0
40015017023P0,2015,49,1,3.0
40015017023P0,2016,49,1,3.0
40015017023P0,2017,49,1,3.0
40015017023P0,2018,49,1,3.0
40015017023P0,2019,49,1,3.0
40015017024P7,2013,27,1,3.0
40015017024P7,2014,27,1,3.0
40015017024P7,2015,27,1,3.0
40015017024P7,2016,27,1,3.0
40015017024P7,2017,27,1,3.0
40015017024P7,2018,27,1,2.0
40015017024P7,2019,27,1,2.0
40015017025P3,2013,18,1,3.0
40015017025P3,2014,18,1,3.0
40015017025P3,2015,18,1,3.0
40015017025P3,2016,18,1,3.0
40015017025P3,2017,18,1,3.0
40015017025P3,2018,18,1,3.0
40015017025P3,2019,18,1,3.0
40015017026P0,2013,32,1,3.0
40015017026P0,2014,32,1,3.0
40015017026P0,2015,32,1,3.0
40015017026P0,2016,32,1,3.0
40015017026P0,2017,32,1,3.0
40015017026P0,2018,32,1,3.0
40015017026P0,2019,32,1,3.0
40015017027P6,2014,46,1,3.0
40015017027P6,2015,46,1,3.0
40015017027P6,2016,46,1,3.0
40015017027P6,2017,46,1,4.0
40015017027P6,2018,46,1,4.0
40015017027P6,2019,46,1,4.0
40015017028P2,2014,27,1,3.0
40015017028P2,2015,27,1,3.0
40015017028P2,2016,27,1,3.0
40015017028P2,2017,27,1,3.0
40015017028P2,2018,27,1,3.0
40015017028P2,2019,27,1,3.0
40015017029P9,2014,28,1,3.0
40015017029P9,2015,28,1,3.0
40015017029P9,2016,28,1,3.0
40015017029P9,2017,28,1,3.0
40015017029P9,2018,28,1,3.0
40015017029P9,2019,28,1,3.0
40015017070P9,2015,27,1,3.0
40015017070P9,2016,27,1,3.0
40015017070P9,2017,27,1,3.0
40015017070P9,2018,27,1,3.0
40015017070P9,2019,27,1,3.0
40015017071P5,2015,20,1,3.0
40015017071P5,2016,20,1,3.0
40015017071P5,2017,20,1,3.0
40015017071P5,2018,20,1,3.0
40015017071P5,2019,20,1,3.0
40015017072P1,2016,27,1,3.0
40015017072P1,2017,27,1,3.0
40015017072P1,2018,45,1,3.0
40015017072P1,2019,45,1,3.0
40015017170P3,2016,4,1,3.0
40015017170P3,2017,4,1,3.0
40015017170P3,2018,4,1,3.0
40015017170P3,2019,4,1,3.0
40015017171P0,2017,15,1,3.0
40015017171P0,2018,15,1,3.0
40015017171P0,2019,15,1,3.0
40015017172P6,2017,46,2,4.0
40015017172P6,2018,46,2,4.0
40015017172P6,2019,46,2,4.0
40020010001P7,2013,21,2,3.0
40020010001P7,2014,21,2,3.0
40020010001P7,2015,21,2,3.0
40020010001P7,2016,21,2,3.0
40020010001P7,2017,21,2,4.0
40020010001P7,2018,21,2,4.0
40020010001P7,2019,21,2,4.0
40020010002P3,2013,38,2,4.0
40020010002P3,2014,38,2,4.0
40020010002P3,2015,38,2,4.0
40020010002P3,2016,38,2,4.0
40020010002P3,2017,38,2,4.0
40020010002P3,2018,38,2,5.0
40020010002P3,2019,38,2,5.0
40020010003P0,2013,31,2,4.0
40020010003P0,2014,31,2,4.0
40020010003P0,2015,31,2,4.0
40020010003P0,2016,31,2,4.0
40020010003P0,2017,31,2,5.0
40020010003P0,2018,31,2,5.0
40020010003P0,2019,31,2,5.0
40020010004P6,2013,37,1,3.0
40020010004P6,2014,37,1,3.0
40020010004P6,2015,37,1,3.0
40020010004P6,2016,37,1,3.0
40020010004P6,2017,37,1,3.0
40020010004P6,2018,37,1,3.0
40020010004P6,2019,37,1,3.0
40020010005P2,2013,45,1,3.0
40022013001P0,2013,27,2,4.0
40022013001P0,2014,27,2,4.0
40022013001P0,2015,27,2,4.0
40022013001P0,2016,27,2,4.0
40022013001P0,2017,27,2,4.0
40022013001P0,2018,27,2,4.0
40022013001P0,2019,27,2,4.0
40022013002P6,2013,49,1,5.0
40022013002P6,2014,49,1,5.0
40022013002P6,2015,49,1,5.0
40022013002P6,2016,49,1,5.0
40022013002P6,2017,49,1,5.0
40022013002P6,2018,49,1,5.0
40022013002P6,2019,49,1,5.0
40022013003P2,2013,18,1,4.0
40022013003P2,2014,18,1,4.0
40022013003P2,2015,18,1,4.0
40022013003P2,2016,18,1,4.0
40022013003P2,2017,18,1,5.0
40022013003P2,2018,18,1,5.0
40022013003P2,2019,18,1,5.0
40022013004P9,2013,48,1,4.0
40022013004P9,2014,48,1,4.0
40022013004P9,2015,48,1,4.0
40022013004P9,2016,48,1,4.0
40022013004P9,2017,48,1,5.0
40022013004P9,2018,48,2,5.0
40022013004P9,2019,48,2,5.0
40022013005P5,2013,49,2,4.0
40022013005P5,2014,49,2,4.0
40022013005P5,2015,49,2,4.0
40022013005P5,2016,49,2,4.0
40022013005P5,2017,49,2,5.0
40022013005P5,2018,49,2,5.0
40022013005P5,2019,49,2,5.0
40022013007P8,2014,18,1,4.0
40022013007P8,2015,18,1,4.0
40022013007P8,2016,18,1,4.0
40022013007P8,2017,18,1,4.0
40022013007P8,2018,18,1,4.0
40022013007P8,2019,18,1,4.0
40024016001P2,2013,18,2,4.0
40024016001P2,2014,18,2,4.0
40024016001P2,2015,18,2,4.0
40024016001P2,2016,18,2,4.0
40024016001P2,2017,18,2,4.0
40024016001P2,2018,18,2,4.0
40024016001P2,2019,18,2,4.0
40024016002P9,2013,25,1,3.0
40024016002P9,2014,25,1,3.0
40024016002P9,2015,25,1,3.0
40024016002P9,2016,25,1,3.0
40024016002P9,2017,25,1,3.0
40024016002P9,2018,25,1,3.0
40024016002P9,2019,25,1,3.0
40024016003P5,2013,24,1,3.0
40024016003P5,2014,24,1,3.0
40024016003P5,2015,24,1,3.0
40024016003P5,2016,24,1,3.0
40024016003P5,2017,24,1,3.0
40024016003P5,2018,24,1,3.0
40024016003P5,2019,24,1,3.0
40024016004P1,2013,21,1,3.0
40024016004P1,2014,21,1,3.0
40024016004P1,2015,21,1,3.0
40024016004P1,2016,21,1,3.0
40024016004P1,2017,21,1,4.0
