CD_PROGRAMA_IES,AN_BASE,CD_AREA_AVALIACAO,CONCEITO_PROGRAMA,Total_docentes,Mulheres,Homens,Brasileiros,Estrangeiros,QTDE_Regime_Parcial,QTDE_Regime_Integral,QTDE_Regime_Exclusivo,QTDE_Prof_Doutor,QTDE_Prof_NaoDoutor,QTDE_titulados_Brasil,QTDE_titulados_Exterior,Profs_Colaboradores,Profs_ServidoresPublicos,Profs_VinculoCLT,Profs_Aposentados,Profs_BolsaDeFixacao,Total_cursos,MEDIA_CONCEITO_CURSO
33004064038P7,2014,42,5,18,2,16,18,0,1,16,1,18,0,18,0,1,15,0,2,0,2,5.0
33004064038P7,2015,42,5,19,2,17,19,0,3,15,1,19,0,19,0,3,14,0,2,0,2,5.0
33004064038P7,2016,42,5,21,3,18,21,0,3,17,1,21,0,21,0,3,13,2,3,0,2,5.0
33004064038P7,2017,42,5,25,3,22,24,1,5,20,0,25,0,25,0,5,12,5,3,0,2,5.0
33004064038P7,2018,42,5,24,3,21,23,1,6,18,0,24,0,24,0,6,12,5,1,0,2,5.0
33004064038P7,2019,42,5,24,3,21,23,1,7,17,0,24,0,24,0,7,12,5,0,0,2,5.0
33004064039P3,2013,42,5,18,2,16,18,0,0,18,0,18,0,17,1,0,17,1,0,0,2,5.0
33004064039P3,2014,42,5,18,2,16,18,0,0,18,0,18,0,17,1,0,17,1,0,0,2,5.0
33004064039P3,2015,42,5,20,3,17,20,0,1,19,0,20,0,19,1,1,17,2,0,0,2,5.0
33004064039P3,2016,42,5,18,2,16,18,0,1,17,0,18,0,17,1,1,15,2,0,0,2,5.0
33004064039P3,2017,42,5,17,1,16,17,0,1,16,0,17,0,16,1,1,14,2,0,0,2,5.0
33004064039P3,2018,42,5,17,1,16,17,0,0,17,0,16,1,17,0,0,14,2,1,0,2,5.0
33004064039P3,2019,42,5,15,1,14,15,0,0,15,0,15,0,14,1,0,12,2,1,0,2,5.0
33004064048P2,2013,23,6,22,3,19,22,0,1,21,0,21,1,18,4,1,20,1,0,0,2,6.0
33004064048P2,2014,23,6,22,3,19,22,0,1,21,0,21,1,18,4,1,20,1,0,0,2,6.0
33004064048P2,2015,23,6,22,4,18,22,0,1,21,0,21,1,18,4,1,20,1,0,0,2,6.0
33004064048P2,2016,23,6,22,4,18,22,0,1,21,0,21,1,18,4,1,20,1,0,0,2,6.0
33004064048P2,2017,23,6,21,4,17,21,0,2,19,0,20,1,18,3,2,18,1,0,0,2,6.0
33004064048P2,2018,23,6,23,3,20,23,0,3,19,1,22,1,21,2,3,18,2,0,0,2,6.0
33004064048P2,2019,23,6,23,3,20,23,0,3,19,1,22,1,21,2,3,18,2,0,0,2,6.0
33004064052P0,2013,8,4,14,6,8,14,0,0,14,0,14,0,13,1,0,13,1,0,0,2,4.0
33004064052P0,2014,8,4,20,10,10,20,0,2,17,1,20,0,19,1,0,17,1,0,2,2,4.0
33004064052P0,2015,8,4,20,10,10,20,0,2,17,1,20,0,19,1,0,17,1,0,2,2,4.0
33004064052P0,2016,8,4,18,7,11,18,0,3,13,2,18,0,17,1,0,13,2,1,2,2,4.0
33004064052P0,2017,8,4,19,9,10,19,0,2,13,4,19,0,17,2,0,15,2,0,2,2,4.0
33004064052P0,2018,8,4,19,8,11,19,0,1,14,4,19,0,17,2,0,16,2,0,1,2,4.0
33004064052P0,2019,8,4,19,8,11,19,0,1,14,4,19,0,17,2,0,16,2,0,1,2,4.0
33004064056P5,2013,16,5,26,15,11,26,0,5,21,0,26,0,25,1,2,18,4,2,0,2,5.0
33004064056P5,2014,16,5,26,15,11,26,0,5,21,0,26,0,25,1,2,18,4,2,0,2,5.0
33004064056P5,2015,16,5,26,15,11,26,0,5,21,0,26,0,25,1,2,18,4,2,0,2,5.0
33004064056P5,2016,16,5,26,15,11,26,0,5,21,0,26,0,25,1,2,17,5,2,0,2,5.0
33004064056P5,2017,16,5,25,13,12,24,1,6,19,0,25,0,24,1,2,14,7,2,0,2,5.0
33004064056P5,2018,16,5,24,13,11,23,1,5,19,0,24,0,23,1,2,13,8,1,0,2,5.0
33004064056P5,2019,16,5,24,12,12,23,1,9,15,0,24,0,23,1,3,10,7,3,1,2,5.0
33004064065P4,2013,16,5,24,13,11,24,0,1,23,0,24,0,22,2,1,19,3,1,0,2,5.0
33004064065P4,2014,16,5,23,13,10,23,0,1,22,0,23,0,21,2,1,18,3,1,0,2,5.0
33004064065P4,2015,16,5,24,13,11,24,0,2,22,0,24,0,22,2,2,18,3,1,0,2,5.0
33004064065P4,2016,16,5,24,13,11,24,0,2,22,0,24,0,22,2,2,18,3,1,0,2,5.0
33004064065P4,2017,16,5,23,12,11,23,0,2,21,0,23,0,21,2,2,16,4,1,0,2,5.0
33004064065P4,2018,16,5,22,11,11,22,0,2,20,0,22,0,20,2,2,15,4,1,0,2,5.0
33004064065P4,2019,16,5,22,12,10,22,0,3,19,0,22,0,21,1,2,15,4,1,0,2,5.0
33004064076P6,2013,17,5,15,5,10,15,0,2,13,0,15,0,13,2,0,8,5,2,0,2,5.0
33004064076P6,2014,17,5,16,7,9,16,0,1,15,0,16,0,14,2,0,8,7,1,0,2,5.0
33004064076P6,2015,17,5,16,7,9,16,0,1,15,0,16,0,14,2,0,8,7,1,0,2,5.0
33004064076P6,2016,17,5,15,7,8,15,0,1,14,0,15,0,13,2,0,7,7,1,0,2,5.0
33004064076P6,2017,17,5,16,7,9,16,0,2,14,0,16,0,14,2,0,7,8,1,0,2,5.0
33004064076P6,2018,17,5,17,7,10,17,0,3,14,0,17,0,15,2,0,8,8,1,0,2,5.0
33004064076P6,2019,17,5,14,5,9,14,0,4,9,1,14,0,12,2,2,5,6,1,0,2,5.0
33004064077P2,2013,17,5,23,10,13,22,1,0,23,0,23,0,22,1,1,19,3,0,0,2,5.0
33004064077P2,2014,17,5,23,10,13,22,1,0,23,0,23,0,22,1,1,19,3,0,0,2,5.0
33004064077P2,2015,17,5,20,10,10,20,0,0,20,0,20,0,20,0,1,18,1,0,0,2,5.0
33004064077P2,2016,17,5,20,10,10,20,0,0,20,0,20,0,20,0,1,18,1,0,0,2,5.0
33004064077P2,2017,17,5,15,10,5,15,0,0,15,0,15,0,15,0,1,13,1,0,0,2,5.0
33004064077P2,2018,17,5,16,10,6,15,1,2,13,1,16,0,15,1,3,11,1,1,0,2,5.0
33004064077P2,2019,17,5,17,10,7,16,1,4,4,9,17,0,16,1,3,10,2,2,0,2,5.0
33004064078P9,2013,22,4,40,25,15,40,0,2,7,31,40,0,40,0,0,38,0,2,0,2,4.0
33004064078P9,2014,22,4,39,25,14,39,0,2,6,31,39,0,39,0,0,37,0,2,0,2,4.0
33004064078P9,2015,22,4,37,24,13,37,0,2,5,30,37,0,37,0,0,35,0,2,0,2,4.0
33004064078P9,2016,22,4,34,22,12,34,0,2,5,27,34,0,34,0,0,32,0,2,0,2,4.0
33004064078P9,2017,22,3,29,19,10,29,0,1,3,25,29,0,29,0,0,28,0,1,0,2,3.0
33004064078P9,2018,22,3,26,19,7,26,0,0,1,25,26,0,26,0,0,25,0,1,0,2,3.0
33004064078P9,2019,22,3,26,19,7,26,0,0,1,25,26,0,26,0,0,24,0,2,0,2,3.0
33004064079P5,2013,48,4,24,15,9,23,1,10,14,0,23,1,23,1,9,11,3,1,0,1,4.0
33004064079P5,2014,48,4,23,13,10,22,1,7,14,2,22,1,22,1,5,14,3,1,0,1,4.0
33004064079P5,2015,48,4,22,13,9,22,0,6,14,2,21,1,21,1,4,14,3,1,0,1,4.0
33004064079P5,2016,48,4,20,11,9,20,0,5,13,2,19,1,19,1,3,13,3,1,0,1,4.0
33004064079P5,2017,48,5,21,11,10,21,0,5,13,3,20,1,20,1,3,14,3,1,0,1,5.0
33004064079P5,2018,48,5,23,12,11,23,0,5,15,3,22,1,22,1,3,16,3,1,0,2,5.0
33004064079P5,2019,48,5,23,12,11,23,0,5,13,5,22,1,22,1,3,15,5,0,0,2,5.0
33004064080P3,2013,6,5,45,15,30,45,0,0,45,0,45,0,45,0,0,45,0,0,0,2,5.0
33004064080P3,2014,6,5,47,16,31,47,0,0,47,0,47,0,47,0,0,47,0,0,0,2,5.0
33004064080P3,2015,6,5,45,16,29,45,0,0,44,1,45,0,45,0,0,45,0,0,0,2,5.0
33004064080P3,2016,6,5,48,17,31,48,0,0,46,2,48,0,48,0,0,48,0,0,0,2,5.0
33004064080P3,2017,6,6,42,15,27,42,0,0,40,2,42,0,41,1,0,42,0,0,0,2,6.0
33004064080P3,2018,6,6,41,15,26,41,0,0,36,5,41,0,40,1,0,41,0,0,0,2,6.0
33004064080P3,2019,6,6,39,14,25,39,0,0,32,7,39,0,38,1,0,39,0,0,0,2,6.0
33004064081P0,2013,20,4,24,21,3,24,0,0,24,0,24,0,24,0,0,22,1,1,0,1,4.0
33004064081P0,2014,20,4,22,19,3,22,0,0,22,0,22,0,22,0,0,21,1,0,0,1,4.0
33004064081P0,2015,20,4,22,19,3,22,0,0,22,0,22,0,22,0,0,21,1,0,0,1,4.0
33004064081P0,2016,20,4,21,19,2,21,0,0,0,21,21,0,21,0,0,20,1,0,0,1,4.0
33004064081P0,2017,20,5,24,21,3,24,0,0,1,23,24,0,24,0,0,23,1,0,0,1,5.0
33004064081P0,2018,20,5,21,19,2,21,0,0,3,18,21,0,21,0,0,20,1,0,0,2,5.0
33004064081P0,2019,20,5,25,20,5,25,0,0,4,21,25,0,25,0,0,21,4,0,0,2,5.0
33004064082P6,2013,42,5,25,5,20,25,0,1,24,0,25,0,18,7,1,18,5,1,0,2,5.0
33004064082P6,2014,42,5,26,5,21,26,0,1,25,0,26,0,19,7,1,19,5,1,0,2,5.0
33004064082P6,2015,42,5,28,4,24,28,0,2,26,0,28,0,21,7,3,18,7,0,0,2,5.0
33004064082P6,2016,42,5,33,6,27,33,0,2,31,0,33,0,25,8,3,18,12,0,0,2,5.0
33004064082P6,2017,42,5,32,6,26,32,0,1,30,1,32,0,25,7,2,19,11,0,0,2,5.0
33004064082P6,2018,42,5,33,6,27,33,0,1,31,1,32,1,27,6,2,20,11,0,0,2,5.0
33004064082P6,2019,42,5,34,6,28,33,1,2,31,1,34,0,27,7,3,20,11,0,0,2,5.0
33004064083P2,2013,45,4,15,8,7,15,0,0,14,1,15,0,13,2,0,14,1,0,0,2,4.0
33004064083P2,2014,45,4,14,7,7,14,0,0,12,2,14,0,12,2,0,13,1,0,0,2,4.0
33004064083P2,2015,45,4,15,8,7,15,0,0,13,2,15,0,13,2,0,14,1,0,0,2,4.0
33004064083P2,2016,45,4,16,9,7,16,0,0,12,4,16,0,14,2,0,13,3,0,0,2,4.0
33004064083P2,2017,45,4,15,8,7,15,0,0,11,4,15,0,13,2,0,12,3,0,0,2,4.0
33004064083P2,2018,45,4,15,8,7,15,0,0,11,4,15,0,13,2,0,12,3,0,0,2,4.0
33004064083P2,2019,45,4,16,9,7,16,0,0,11,5,16,0,14,2,0,13,3,0,0,2,4.0
33004064085P5,2013,20,4,21,19,2,21,0,0,21,0,21,0,21,0,0,21,0,0,0,2,4.0
33004064085P5,2014,20,4,21,19,2,21,0,0,21,0,21,0,21,0,0,21,0,0,0,2,4.0
33004064085P5,2015,20,4,21,19,2,21,0,0,21,0,21,0,21,0,0,21,0,0,0,2,4.0
33004064085P5,2016,20,4,21,19,2,21,0,0,2,19,21,0,21,0,0,20,0,1,0,2,4.0
33004064085P5,2017,20,4,27,25,2,27,0,0,0,27,27,0,27,0,0,22,3,2,0,2,4.0
33004064085P5,2018,20,4,26,24,2,26,0,0,0,26,26,0,26,0,0,22,3,1,0,2,4.0
33004064085P5,2019,20,4,31,25,6,30,1,1,0,30,31,0,30,1,1,22,7,1,0,2,4.0
33004064086P1,2013,24,5,27,9,18,27,0,2,25,0,27,0,22,5,2,25,0,0,0,2,5.0
33004064086P1,2014,24,5,29,10,19,29,0,2,27,0,29,0,24,5,2,25,2,0,0,2,5.0
33004064086P1,2015,24,5,29,10,19,29,0,2,27,0,29,0,24,5,2,25,2,0,0,2,5.0
33004064086P1,2016,24,5,28,10,18,28,0,1,27,0,28,0,24,4,1,25,2,0,0,2,5.0
33004064086P1,2017,24,5,31,10,21,30,1,4,3,24,31,0,26,5,4,26,1,0,0,2,5.0
33004064086P1,2018,24,5,28,10,18,27,1,4,24,0,28,0,23,5,4,20,0,4,0,2,5.0
33004064086P1,2019,24,5,27,10,17,25,2,5,22,0,27,0,21,6,5,20,0,2,0,2,5.0
33004064087P8,2015,48,4,21,6,15,21,0,0,17,4,21,0,21,0,0,15,6,0,0,2,4.0
33004064087P8,2016,48,4,24,7,17,24,0,0,17,7,24,0,23,1,0,18,6,0,0,2,4.0
33004064087P8,2017,48,4,21,7,14,21,0,0,15,6,21,0,20,1,0,15,6,0,0,2,4.0
33004064087P8,2018,48,4,24,8,16,24,0,0,16,8,24,0,23,1,0,18,6,0,0,2,4.0
33004064087P8,2019,48,4,24,8,16,24,0,0,16,8,24,0,23,1,0,18,6,0,0,2,4.0
33004064088P4,2015,15,4,23,10,13,23,0,17,6,0,23,0,23,0,0,19,4,0,0,1,4.0
33004064088P4,2016,15,4,23,9,14,23,0,0,0,23,23,0,23,0,0,19,3,1,0,1,4.0
33004064088P4,2017,15,4,33,15,18,33,0,0,0,33,32,1,33,0,0,29,3,1,0,1,4.0
33004064088P4,2018,15,4,31,15,16,31,0,1,0,30,31,0,31,0,0,28,3,0,0,1,4.0
33004064088P4,2019,15,4,31,15,16,31,0,1,0,30,31,0,31,0,0,28,3,0,0,1,4.0
33004064089P0,2015,16,3,17,8,9,17,0,16,0,1,16,1,17,0,0,15,2,0,0,1,3.0
33004064089P0,2016,16,3,21,11,10,21,0,16,4,1,20,1,21,0,0,15,6,0,0,1,3.0
33004064089P0,2017,16,3,25,12,13,24,1,16,4,5,24,1,24,1,1,18,6,0,0,1,3.0
33004064089P0,2018,16,3,22,10,12,21,1,3,4,15,22,0,21,1,1,16,5,0,0,1,3.0
33004064089P0,2019,16,3,19,8,11,18,1,2,2,15,19,0,18,1,1,14,4,0,0,1,3.0
33004064090P9,2015,24,4,12,7,5,12,0,1,8,3,12,0,12,0,1,11,0,0,0,2,4.0
33004064090P9,2016,24,4,13,7,6,13,0,1,9,3,13,0,13,0,1,12,0,0,0,2,4.0
33004064090P9,2017,24,4,13,7,6,13,0,1,9,3,13,0,13,0,1,12,0,0,0,2,4.0
33004064090P9,2018,24,4,15,8,7,15,0,0,15,0,15,0,15,0,0,15,0,0,0,2,4.0
33004064090P9,2019,24,4,15,8,7,15,0,0,15,0,15,0,15,0,0,15,0,0,0,2,4.0
33004072013P0,2013,40,5,26,16,10,25,1,1,25,0,26,0,25,1,1,24,0,0,1,2,5.0
33004072013P0,2014,40,5,26,16,10,25,1,1,24,1,26,0,25,1,1,23,1,0,1,2,5.0
33004072013P0,2015,40,5,27,16,11,26,1,1,25,1,27,0,26,1,1,23,1,0,2,2,5.0
33004072013P0,2016,40,5,26,15,11,25,1,1,24,1,26,0,25,1,1,22,1,0,2,2,5.0
33004072013P0,2017,40,5,24,16,8,23,1,2,22,0,24,0,23,1,2,17,0,2,3,2,5.0
33004072013P0,2018,40,5,26,18,8,25,1,2,23,1,26,0,25,1,2,17,1,2,4,2,5.0
33004072013P0,2019,40,5,25,18,7,24,1,2,22,1,25,0,24,1,2,16,1,2,4,2,5.0
33004072067P2,2013,32,4,23,18,5,23,0,1,21,1,23,0,23,0,0,20,3,0,0,2,4.0
33004072067P2,2014,32,4,26,21,5,26,0,1,21,4,26,0,26,0,0,23,3,0,0,2,4.0
33004072067P2,2015,32,4,24,21,3,24,0,1,19,4,24,0,24,0,0,21,3,0,0,2,4.0
33004072067P2,2016,32,4,23,19,4,23,0,1,16,6,23,0,23,0,0,20,3,0,0,2,4.0
33004072067P2,2017,32,4,22,19,3,22,0,1,15,6,22,0,22,0,0,19,3,0,0,2,4.0
33004072067P2,2018,32,4,21,18,3,21,0,1,14,6,21,0,20,1,0,19,2,0,0,2,4.0
33004072067P2,2019,32,4,20,17,3,20,0,1,13,6,20,0,19,1,0,18,2,0,0,2,4.0
33004072068P9,2013,26,4,30,12,18,29,1,8,22,0,30,0,25,5,2,26,0,2,0,1,4.0
33004072068P9,2014,26,4,32,12,20,31,1,8,24,0,32,0,27,5,2,28,0,2,0,1,4.0
33004072068P9,2015,26,4,33,14,19,32,1,8,25,0,33,0,28,5,2,28,0,2,1,1,4.0
33004072068P9,2016,26,4,31,13,18,30,1,8,23,0,31,0,26,5,1,28,0,1,1,1,4.0
33004072068P9,2017,26,4,33,14,19,32,1,9,23,1,33,0,28,5,2,29,0,1,1,1,4.0
33004072068P9,2018,26,4,31,14,17,30,1,9,19,3,31,0,26,5,2,26,2,0,1,1,4.0
33004072068P9,2019,26,4,27,12,15,26,1,7,17,3,27,0,22,5,2,22,2,0,1,1,4.0
33004072069P5,2014,45,3,22,10,12,22,0,9,2,11,19,3,22,0,9,6,7,0,0,1,3.0
33004072069P5,2015,45,3,27,12,15,27,0,10,2,15,24,3,27,0,9,9,9,0,0,1,3.0
33004072069P5,2016,45,3,30,14,16,30,0,11,2,17,28,2,30,0,10,10,10,0,0,1,3.0
33004072069P5,2017,45,3,27,13,14,27,0,9,1,17,26,1,27,0,8,11,8,0,0,1,3.0
33004072069P5,2018,45,3,27,12,15,27,0,8,1,18,26,1,27,0,7,12,8,0,0,1,3.0
33004072069P5,2019,45,3,29,14,15,29,0,9,2,18,28,1,29,0,8,13,8,0,0,1,3.0
33004080027P6,2013,13,5,60,8,52,58,2,4,49,7,60,0,57,3,4,47,9,0,0,2,5.0
33004080027P6,2014,13,5,61,7,54,59,2,4,47,10,61,0,58,3,3,47,11,0,0,2,5.0
33004080027P6,2015,13,5,61,7,54,59,2,4,47,10,61,0,58,3,3,47,11,0,0,2,5.0
33004080027P6,2016,13,5,57,7,50,56,1,3,43,11,57,0,54,3,3,43,11,0,0,2,5.0
33004080027P6,2017,13,4,56,8,48,56,0,5,41,10,56,0,52,4,4,40,11,1,0,2,4.0
33004080027P6,2018,13,4,50,7,43,50,0,5,38,7,50,0,45,5,4,36,9,1,0,2,4.0
33004080027P6,2019,13,4,48,7,41,48,0,4,33,11,48,0,43,5,3,31,13,1,0,2,4.0
33004080051P4,2013,3,4,17,3,14,16,1,3,14,0,17,0,11,6,2,8,5,2,0,2,4.0
33004080051P4,2014,3,4,20,4,16,19,1,4,15,1,20,0,13,7,3,9,6,2,0,2,4.0
33004080051P4,2015,3,4,21,4,17,20,1,5,16,0,21,0,14,7,4,8,7,2,0,2,4.0
33004080051P4,2016,3,4,21,3,18,20,1,5,16,0,21,0,15,6,5,8,7,1,0,2,4.0
33004080051P4,2017,3,5,25,3,22,22,3,6,17,2,25,0,19,6,8,9,7,1,0,2,5.0
33004080051P4,2018,3,5,26,3,23,23,3,6,17,3,26,0,19,7,8,10,7,1,0,2,5.0
33004080051P4,2019,3,5,27,3,24,24,3,6,18,3,27,0,20,7,9,10,7,1,0,2,5.0
33004080052P0,2014,13,3,10,1,9,10,0,0,7,3,10,0,10,0,0,6,4,0,0,1,3.0
33004080052P0,2015,13,3,10,1,9,10,0,0,7,3,10,0,10,0,0,6,4,0,0,1,3.0
33004080052P0,2016,13,3,10,1,9,10,0,0,7,3,10,0,10,0,0,6,4,0,0,1,3.0
33004080052P0,2017,13,3,13,1,12,13,0,1,7,5,13,0,12,1,1,7,5,0,0,1,3.0
33004080052P0,2018,13,3,13,1,12,13,0,2,6,5,13,0,12,1,2,6,5,0,0,1,3.0
33004080052P0,2019,13,3,16,2,14,16,0,2,7,7,16,0,15,1,2,7,7,0,0,1,3.0
33004080053P7,2015,13,3,13,1,12,13,0,3,9,1,13,0,13,0,1,9,3,0,0,1,3.0
33004080053P7,2016,13,3,13,1,12,13,0,3,9,1,13,0,13,0,1,9,3,0,0,1,3.0
33004080053P7,2017,13,3,15,2,13,15,0,4,10,1,15,0,14,1,2,9,4,0,0,1,3.0
33004080053P7,2018,13,3,14,2,12,14,0,4,9,1,14,0,13,1,2,8,4,0,0,1,3.0
33004080053P7,2019,13,3,12,3,9,12,0,3,8,1,12,0,11,1,0,7,4,1,0,1,3.0
33004099079P1,2013,42,5,36,11,25,36,0,0,36,0,36,0,34,2,0,33,3,0,0,2,5.0
33004099079P1,2014,42,5,38,11,27,38,0,0,38,0,38,0,35,3,0,33,5,0,0,2,5.0
33004099079P1,2015,42,5,37,11,26,37,0,0,36,1,37,0,35,2,0,31,6,0,0,2,5.0
33004099079P1,2016,42,5,34,11,23,34,0,0,33,1,34,0,32,2,0,28,6,0,0,2,5.0
33004099079P1,2017,42,5,39,13,26,39,0,1,35,3,39,0,35,4,1,28,10,0,0,2,5.0
33004099079P1,2018,42,5,41,14,27,41,0,1,37,3,41,0,36,5,1,22,18,0,0,2,5.0
33004099079P1,2019,42,5,38,11,27,38,0,1,35,2,38,0,34,4,1,20,17,0,0,2,5.0
33004099080P0,2013,14,6,31,3,28,29,2,2,29,0,31,0,30,1,2,28,1,0,0,2,6.0
33004099080P0,2014,14,6,31,3,28,29,2,1,30,0,31,0,30,1,1,29,1,0,0,2,6.0
33004099080P0,2015,14,6,31,3,28,29,2,1,30,0,31,0,30,1,1,28,2,0,0,2,6.0
33004099080P0,2016,14,6,30,2,28,28,2,1,29,0,30,0,29,1,1,28,1,0,0,2,6.0
33004099080P0,2017,14,6,32,2,30,29,3,2,30,0,32,0,31,1,1,27,3,1,0,2,6.0
33004099080P0,2018,14,6,30,3,27,27,3,1,28,1,30,0,29,1,1,25,4,0,0,2,6.0
33004099080P0,2019,14,6,27,2,25,25,2,0,26,1,27,0,26,1,0,22,5,0,0,2,6.0
33004099082P2,2013,13,4,20,1,19,19,1,0,20,0,20,0,17,3,0,19,1,0,0,2,4.5
33004099082P2,2014,13,4,20,1,19,19,1,0,19,1,20,0,18,2,0,19,1,0,0,2,4.5
33004099082P2,2015,13,4,21,1,20,20,1,0,19,2,21,0,19,2,0,20,1,0,0,2,4.5
33004099082P2,2016,13,4,21,1,20,20,1,0,19,2,21,0,19,2,0,20,1,0,0,2,4.5
33004099082P2,2017,13,4,21,1,20,20,1,0,15,6,21,0,19,2,0,18,3,0,0,2,4.0
33004099082P2,2018,13,4,20,1,19,19,1,0,14,6,20,0,18,2,0,17,3,0,0,2,4.0
33004099082P2,2019,13,4,21,1,20,20,1,1,5,15,21,0,19,2,0,17,3,1,0,2,4.0
33004099083P9,2013,47,4,16,2,14,14,2,0,14,2,16,0,16,0,0,13,3,0,0,2,4.0
33004099083P9,2014,47,4,18,3,15,16,2,0,16,2,18,0,18,0,0,14,3,0,1,2,4.0
33004099083P9,2015,47,4,18,3,15,16,2,0,16,2,18,0,18,0,0,14,3,0,1,2,4.0
33004099083P9,2016,47,4,18,3,15,16,2,0,16,2,18,0,18,0,0,14,3,0,1,2,4.0
33004099083P9,2017,47,5,18,3,15,16,2,0,16,2,18,0,17,1,0,15,2,0,1,2,5.0
33004099083P9,2018,47,5,18,2,16,16,2,1,1,16,18,0,15,3,0,10,6,2,0,2,5.0
33004099083P9,2019,47,5,19,3,16,18,1,1,0,18,19,0,17,2,0,11,7,1,0,2,5.0
33004099084P5,2013,10,4,19,4,15,19,0,0,19,0,19,0,17,2,0,17,2,0,0,1,4.0
33004099084P5,2014,10,4,19,4,15,19,0,0,19,0,19,0,17,2,0,17,2,0,0,1,4.0
33004099084P5,2015,10,4,19,4,15,19,0,0,19,0,19,0,17,2,0,17,2,0,0,1,4.0
33004099084P5,2016,10,4,16,3,13,16,0,0,15,1,16,0,14,2,0,14,2,0,0,1,4.0
33004099084P5,2017,10,4,19,5,14,19,0,1,15,3,19,0,17,2,1,15,3,0,0,1,4.0
33004099084P5,2018,10,4,20,5,15,20,0,2,14,4,20,0,17,3,2,15,3,0,0,1,4.0
33004099084P5,2019,10,4,20,5,15,20,0,2,14,4,20,0,17,3,2,15,3,0,0,1,4.0
33004099086P8,2013,23,4,19,6,13,19,0,2,17,0,19,0,18,1,1,8,9,1,0,1,4.0
33004099086P8,2014,23,4,22,7,15,22,0,2,18,2,22,0,21,1,1,9,11,1,0,1,4.0
33004099086P8,2015,23,4,22,7,15,22,0,2,17,3,22,0,21,1,1,9,11,1,0,1,4.0
33004099086P8,2016,23,4,21,7,14,21,0,2,13,6,21,0,20,1,1,9,10,1,0,1,4.0
33004099086P8,2017,23,3,20,8,12,20,0,1,12,7,20,0,19,1,0,9,10,1,0,1,3.0
33004099086P8,2018,23,3,21,8,13,21,0,1,14,6,21,0,20,1,0,10,10,1,0,1,3.0
33004099086P8,2019,23,3,21,8,13,21,0,1,15,5,21,0,20,1,0,9,11,1,0,1,3.0
33004102001P4,2013,42,6,45,9,36,45,0,0,45,0,45,0,42,3,0,42,3,0,0,2,6.0
33004102001P4,2014,42,6,42,9,33,42,0,0,42,0,42,0,39,3,0,39,3,0,0,2,6.0
33004102001P4,2015,42,6,40,9,31,40,0,0,40,0,40,0,37,3,0,37,3,0,0,2,6.0
33004102001P4,2016,42,6,40,9,31,40,0,0,40,0,40,0,37,3,0,37,3,0,0,2,6.0
33004102001P4,2017,42,6,36,7,29,36,0,0,35,1,36,0,33,3,0,34,2,0,0,2,6.0
33004102001P4,2018,42,6,36,7,29,35,1,1,34,1,36,0,31,5,1,34,1,0,0,2,6.0
33004102001P4,2019,42,6,35,7,28,34,1,1,32,2,35,0,30,5,1,33,1,0,0,2,6.0
33004102002P0,2013,23,6,46,19,27,42,4,0,46,0,46,0,38,8,0,33,13,0,0,2,6.0
33004102002P0,2014,23,6,45,19,26,41,4,0,45,0,45,0,37,8,0,32,13,0,0,2,6.0
33004102002P0,2015,23,6,44,19,25,40,4,0,44,0,44,0,36,8,0,31,13,0,0,2,6.0
33004102002P0,2016,23,6,43,19,24,39,4,0,43,0,43,0,36,7,0,30,13,0,0,2,6.0
33004102002P0,2017,23,7,38,17,21,35,3,0,38,0,38,0,33,5,0,29,9,0,0,2,7.0
33004102002P0,2018,23,7,37,17,20,33,4,0,37,0,37,0,32,5,0,28,9,0,0,2,7.0
33004102002P0,2019,23,7,36,16,20,32,4,0,36,0,36,0,30,6,0,27,9,0,0,2,7.0
33004102029P6,2013,42,5,26,8,18,26,0,0,26,0,26,0,25,1,0,24,2,0,0,2,5.0
33004102029P6,2014,42,5,26,8,18,26,0,0,26,0,26,0,25,1,0,24,2,0,0,2,5.0
33004102029P6,2015,42,5,27,8,19,27,0,0,26,1,27,0,26,1,0,24,3,0,0,2,5.0
33004102029P6,2016,42,5,28,8,20,28,0,1,26,1,28,0,27,1,1,24,3,0,0,2,5.0
33004102029P6,2017,42,4,25,8,17,25,0,2,22,1,25,0,24,1,1,21,2,1,0,2,4.0
33004102029P6,2018,42,4,25,8,17,25,0,2,21,2,25,0,24,1,1,21,2,1,0,2,4.0
33004102029P6,2019,42,4,23,8,15,23,0,2,19,2,23,0,22,1,1,19,2,1,0,2,4.0
33004102030P4,2013,23,5,18,4,14,18,0,0,18,0,18,0,17,1,0,16,2,0,0,2,5.0
33004102030P4,2014,23,5,17,4,13,17,0,0,17,0,17,0,16,1,0,14,3,0,0,2,5.0
33004102030P4,2015,23,5,17,4,13,17,0,0,17,0,17,0,16,1,0,14,3,0,0,2,5.0
33004102030P4,2016,23,5,17,4,13,17,0,0,17,0,17,0,16,1,0,14,3,0,0,2,5.0
33004102030P4,2017,23,6,16,3,13,16,0,0,16,0,16,0,15,1,0,13,3,0,0,2,6.0
33004102030P4,2018,23,6,15,2,13,15,0,0,14,1,15,0,14,1,0,12,3,0,0,2,6.0
33004102030P4,2019,23,6,15,2,13,15,0,0,14,1,15,0,14,1,0,12,3,0,0,2,6.0
33004102037P9,2013,42,5,16,2,14,16,0,0,16,0,16,0,14,2,0,15,1,0,0,2,5.0
